date,shift_type,day_type,actual_sales,target_labour_pct,actual_labour_pct,target_labour_cost,actual_labour_cost,labour_variance,scheduled_staff,actual_staff,labour_hours,is_holiday
2024-10-31,Dinner,Weekday,1316.47,0.23,0.2183,302.79,287.39,-15.4,4,4,16,False
2024-10-31,Late Night,Weekday,948.9,0.23,0.2482,218.25,235.52,17.27,3,3,12,False
2024-10-31,Overnight,Weekday,832.58,0.23,0.224,191.49,186.5,-4.99,3,3,12,False
2024-11-01,Opening,Friday,330.92,0.23,0.2017,76.11,66.75,-9.36,1,1,4,False
2024-11-01,Early Breakfast,Friday,1307.59,0.23,0.2205,300.75,288.32,-12.43,4,4,16,False
2024-11-01,Late Breakfast,Friday,1853.52,0.23,0.1991,426.31,369.04,-57.27,6,5,20,False
2024-11-01,Lunch,Friday,2038.17,0.23,0.2285,468.78,465.72,-3.06,7,7,28,False
2024-11-01,Afternoon,Friday,1905.65,0.23,0.1965,438.3,374.46,-63.84,6,5,20,False
2024-11-01,Dinner,Friday,2333.18,0.23,0.2232,536.63,520.77,-15.86,8,7,28,False
2024-11-01,Late Night,Friday,1196.57,0.23,0.2059,275.21,246.37,-28.84,4,4,16,False
2024-11-01,Overnight,Friday,901.52,0.23,0.1953,207.35,176.07,-31.28,3,3,12,False
2024-11-02,Opening,Weekend,397.15,0.23,0.2247,91.34,89.24,-2.1,1,1,4,False
2024-11-02,Early Breakfast,Weekend,1552.74,0.23,0.1954,357.13,303.41,-53.72,5,4,16,False
2024-11-02,Late Breakfast,Weekend,1875.0,0.23,0.2048,431.25,384.0,-47.25,6,5,20,False
2024-11-02,Lunch,Weekend,2747.37,0.23,0.2081,631.9,571.73,-60.17,9,8,32,False
2024-11-02,Afternoon,Weekend,2692.31,0.23,0.2015,619.23,542.5,-76.73,9,8,32,False
2024-11-02,Dinner,Weekend,2334.84,0.23,0.2222,537.01,518.8,-18.21,8,7,28,False
2024-11-02,Late Night,Weekend,1573.4,0.23,0.2246,361.88,353.39,-8.49,5,5,20,False
2024-11-02,Overnight,Weekend,1241.16,0.23,0.1892,285.47,234.83,-50.64,4,3,12,False
2024-11-03,Opening,Weekend,387.52,0.23,0.2072,89.13,80.29,-8.84,1,1,4,False
2024-11-03,Early Breakfast,Weekend,1591.85,0.23,0.1918,366.13,305.32,-60.81,5,4,16,False
2024-11-03,Late Breakfast,Weekend,1802.46,0.23,0.2124,414.57,382.84,-31.73,6,5,20,False
2024-11-03,Lunch,Weekend,2367.58,0.23,0.1773,544.54,419.77,-124.77,8,6,24,False
2024-11-03,Afternoon,Weekend,2461.41,0.23,0.2275,566.12,559.97,-6.15,8,8,32,False
2024-11-03,Dinner,Weekend,2325.47,0.23,0.2237,534.86,520.21,-14.65,8,7,28,False
2024-11-03,Late Night,Weekend,1425.48,0.23,0.1841,327.86,262.43,-65.43,5,4,16,False
2024-11-03,Overnight,Weekend,1183.46,0.23,0.1967,272.2,232.79,-39.41,4,3,12,False
2024-11-04,Opening,Weekday,242.73,0.23,0.2329,55.83,56.53,0.7,1,1,4,False
2024-11-04,Early Breakfast,Weekday,1236.93,0.23,0.2127,284.49,263.1,-21.39,4,4,16,False
2024-11-04,Late Breakfast,Weekday,1123.5,0.23,0.2458,258.41,276.16,17.75,4,4,16,False
2024-11-04,Lunch,Weekday,1126.64,0.23,0.2244,259.13,252.82,-6.31,4,4,16,False
2024-11-04,Afternoon,Weekday,1136.47,0.23,0.2102,261.39,238.89,-22.5,4,3,12,False
2024-11-04,Dinner,Weekday,1183.36,0.23,0.2347,272.17,277.73,5.56,4,4,16,False
2024-11-04,Late Night,Weekday,978.48,0.23,0.2436,225.05,238.36,13.31,3,3,12,False
2024-11-04,Overnight,Weekday,754.1,0.23,0.2105,173.44,158.74,-14.7,2,2,8,False
2024-11-05,Opening,Weekday,253.2,0.23,0.2344,58.24,59.35,1.11,1,1,4,False
2024-11-05,Early Breakfast,Weekday,1205.65,0.23,0.2166,277.3,261.14,-16.16,4,4,16,False
2024-11-05,Late Breakfast,Weekday,1166.41,0.23,0.2374,268.27,276.91,8.64,4,4,16,False
2024-11-05,Lunch,Weekday,1340.68,0.23,0.2225,308.36,298.3,-10.06,4,4,16,False
2024-11-05,Afternoon,Weekday,1148.62,0.23,0.2202,264.18,252.93,-11.25,4,4,16,False
2024-11-05,Dinner,Weekday,1116.26,0.23,0.2235,256.74,249.48,-7.26,4,4,16,False
2024-11-05,Late Night,Weekday,986.64,0.23,0.2211,226.93,218.15,-8.78,3,3,12,False
2024-11-05,Overnight,Weekday,762.91,0.23,0.2429,175.47,185.31,9.84,3,3,12,False
2024-11-06,Opening,Weekday,266.9,0.23,0.2381,61.39,63.55,2.16,1,1,4,False
2024-11-06,Early Breakfast,Weekday,1114.52,0.23,0.2302,256.34,256.56,0.22,4,4,16,False
2024-11-06,Late Breakfast,Weekday,1243.66,0.23,0.2314,286.04,287.78,1.74,4,4,16,False
2024-11-06,Lunch,Weekday,1299.55,0.23,0.2408,298.9,312.93,14.03,4,4,16,False
2024-11-06,Afternoon,Weekday,1143.3,0.23,0.2119,262.96,242.27,-20.69,4,3,12,False
2024-11-06,Dinner,Weekday,1314.49,0.23,0.2469,302.33,324.55,22.22,4,5,20,False
2024-11-06,Late Night,Weekday,1048.77,0.23,0.2397,241.22,251.39,10.17,3,4,16,False
2024-11-06,Overnight,Weekday,750.37,0.23,0.2296,172.59,172.28,-0.31,2,2,8,False
2024-11-07,Opening,Weekday,120.14,0.23,0.2219,27.63,26.66,-0.97,1,1,4,False
2024-11-07,Early Breakfast,Weekday,595.84,0.23,0.2212,137.04,131.8,-5.24,2,2,8,False
2024-11-07,Late Breakfast,Weekday,604.09,0.23,0.2265,138.94,136.83,-2.11,2,2,8,False
2024-11-07,Lunch,Weekday,598.93,0.23,0.2307,137.75,138.17,0.42,2,2,8,False
2024-11-07,Afternoon,Weekday,561.26,0.23,0.2485,129.09,139.47,10.38,2,2,8,False
2024-11-07,Dinner,Weekday,682.51,0.23,0.2207,156.98,150.63,-6.35,2,2,8,False
2024-11-07,Late Night,Weekday,503.24,0.23,0.2313,115.75,116.4,0.65,2,2,8,False
2024-11-07,Overnight,Weekday,379.89,0.23,0.2118,87.37,80.46,-6.91,1,1,4,False
2024-11-08,Opening,Friday,315.95,0.23,0.1919,72.67,60.63,-12.04,1,1,4,False
2024-11-08,Early Breakfast,Friday,1439.91,0.23,0.2146,331.18,309.0,-22.18,5,4,16,False
2024-11-08,Late Breakfast,Friday,1758.81,0.23,0.223,404.53,392.21,-12.32,6,6,24,False
2024-11-08,Lunch,Friday,1899.37,0.23,0.2207,436.86,419.19,-17.67,6,6,24,False
2024-11-08,Afternoon,Friday,1867.88,0.23,0.2235,429.61,417.47,-12.14,6,6,24,False
2024-11-08,Dinner,Friday,2139.98,0.23,0.1931,492.2,413.23,-78.97,7,6,24,False
2024-11-08,Late Night,Friday,1175.13,0.23,0.1926,270.28,226.33,-43.95,4,3,12,False
2024-11-08,Overnight,Friday,1082.46,0.23,0.1944,248.97,210.43,-38.54,4,3,12,False
2024-11-09,Opening,Weekend,403.6,0.23,0.2248,92.83,90.73,-2.1,1,1,4,False
2024-11-09,Early Breakfast,Weekend,1525.16,0.23,0.1832,350.79,279.41,-71.38,5,4,16,False
2024-11-09,Late Breakfast,Weekend,1839.77,0.23,0.1833,423.15,337.23,-85.92,6,5,20,False
2024-11-09,Lunch,Weekend,2569.23,0.23,0.1961,590.92,503.83,-87.09,8,7,28,False
2024-11-09,Afternoon,Weekend,2393.3,0.23,0.1858,550.46,444.68,-105.78,8,6,24,False
2024-11-09,Dinner,Weekend,2282.52,0.23,0.2041,524.98,465.86,-59.12,8,7,28,False
2024-11-09,Late Night,Weekend,1505.38,0.23,0.1926,346.24,289.94,-56.3,5,4,16,False
2024-11-09,Overnight,Weekend,1167.87,0.23,0.2299,268.61,268.49,-0.12,4,4,16,False
2024-11-10,Opening,Weekend,412.51,0.23,0.1814,94.88,74.83,-20.05,1,1,4,False
2024-11-10,Early Breakfast,Weekend,1434.62,0.23,0.2011,329.96,288.5,-41.46,5,4,16,False
2024-11-10,Late Breakfast,Weekend,1959.93,0.23,0.1829,450.78,358.47,-92.31,6,5,20,False
2024-11-10,Lunch,Weekend,2355.82,0.23,0.1716,541.84,404.26,-137.58,8,6,24,False
2024-11-10,Afternoon,Weekend,2246.09,0.23,0.2182,516.6,490.1,-26.5,7,7,28,False
2024-11-10,Dinner,Weekend,2440.31,0.23,0.2086,561.27,509.05,-52.22,8,7,28,False
2024-11-10,Late Night,Weekend,1550.11,0.23,0.2217,356.53,343.66,-12.87,5,5,20,False
2024-11-10,Overnight,Weekend,1103.25,0.23,0.1942,253.75,214.25,-39.5,4,3,12,False
2024-11-11,Opening,Weekday,267.27,0.23,0.2492,61.47,66.6,5.13,1,1,4,False
2024-11-11,Early Breakfast,Weekday,1177.41,0.23,0.2433,270.8,286.46,15.66,4,4,16,False
2024-11-11,Late Breakfast,Weekday,1375.31,0.23,0.2484,316.32,341.63,25.31,5,5,20,False
2024-11-11,Lunch,Weekday,1201.38,0.23,0.2492,276.32,299.38,23.06,4,4,16,False
2024-11-11,Afternoon,Weekday,1089.1,0.23,0.2145,250.49,233.61,-16.88,4,3,12,False
2024-11-11,Dinner,Weekday,1266.24,0.23,0.2201,291.24,278.7,-12.54,4,4,16,False
2024-11-11,Late Night,Weekday,933.68,0.23,0.2393,214.75,223.43,8.68,3,3,12,False
2024-11-11,Overnight,Weekday,765.2,0.23,0.2432,176.0,186.1,10.1,3,3,12,False
2024-11-12,Opening,Weekday,252.57,0.23,0.2242,58.09,56.63,-1.46,1,1,4,False
2024-11-12,Early Breakfast,Weekday,1133.6,0.23,0.2304,260.73,261.18,0.45,4,4,16,False
2024-11-12,Late Breakfast,Weekday,1313.9,0.23,0.2232,302.2,293.26,-8.94,4,4,16,False
2024-11-12,Lunch,Weekday,1325.28,0.23,0.2216,304.81,293.68,-11.13,4,4,16,False
2024-11-12,Afternoon,Weekday,1021.28,0.23,0.2296,234.89,234.49,-0.4,3,3,12,False
2024-11-12,Dinner,Weekday,1351.32,0.23,0.2214,310.8,299.18,-11.62,4,4,16,False
2024-11-12,Late Night,Weekday,909.39,0.23,0.2467,209.16,224.35,15.19,3,3,12,False
2024-11-12,Overnight,Weekday,833.77,0.23,0.2336,191.77,194.77,3.0,3,3,12,False
2024-11-13,Opening,Weekday,246.77,0.23,0.2498,56.76,61.64,4.88,1,1,4,False
2024-11-13,Early Breakfast,Weekday,1125.84,0.23,0.2245,258.94,252.75,-6.19,4,4,16,False
2024-11-13,Late Breakfast,Weekday,1330.2,0.23,0.2497,305.95,332.15,26.2,4,5,20,False
2024-11-13,Lunch,Weekday,1223.46,0.23,0.2469,281.4,302.07,20.67,4,4,16,False
2024-11-13,Afternoon,Weekday,1060.65,0.23,0.2339,243.95,248.09,4.14,3,4,16,False
2024-11-13,Dinner,Weekday,1256.5,0.23,0.2312,289.0,290.5,1.5,4,4,16,False
2024-11-13,Late Night,Weekday,1011.52,0.23,0.2425,232.65,245.29,12.64,3,4,16,False
2024-11-13,Overnight,Weekday,829.54,0.23,0.2147,190.79,178.1,-12.69,3,3,12,False
2024-11-14,Opening,Weekday,231.01,0.23,0.2477,53.13,57.22,4.09,1,1,4,False
2024-11-14,Early Breakfast,Weekday,1135.12,0.23,0.2458,261.08,279.01,17.93,4,4,16,False
2024-11-14,Late Breakfast,Weekday,1311.87,0.23,0.2285,301.73,299.76,-1.97,4,4,16,False
2024-11-14,Lunch,Weekday,1214.9,0.23,0.2122,279.43,257.8,-21.63,4,4,16,False
2024-11-14,Afternoon,Weekday,1176.28,0.23,0.2497,270.54,293.72,23.18,4,4,16,False
2024-11-14,Dinner,Weekday,1398.98,0.23,0.222,321.77,310.57,-11.2,5,4,16,False
2024-11-14,Late Night,Weekday,961.96,0.23,0.2157,221.25,207.49,-13.76,3,3,12,False
2024-11-14,Overnight,Weekday,756.14,0.23,0.2463,173.91,186.24,12.33,2,3,12,False
2024-11-15,Opening,Friday,376.15,0.23,0.2287,86.51,86.03,-0.48,1,1,4,False
2024-11-15,Early Breakfast,Friday,1469.66,0.23,0.2181,338.02,320.53,-17.49,5,5,20,False
2024-11-15,Late Breakfast,Friday,1587.49,0.23,0.1968,365.12,312.42,-52.7,5,4,16,False
2024-11-15,Lunch,Friday,1919.91,0.23,0.2214,441.58,425.07,-16.51,6,6,24,False
2024-11-15,Afternoon,Friday,1626.52,0.23,0.1998,374.1,324.98,-49.12,5,5,20,False
2024-11-15,Dinner,Friday,2102.71,0.23,0.2056,483.62,432.32,-51.3,7,6,24,False
2024-11-15,Late Night,Friday,1185.4,0.23,0.1976,272.64,234.24,-38.4,4,3,12,False
2024-11-15,Overnight,Friday,901.06,0.23,0.1929,207.24,173.81,-33.43,3,2,8,False
2024-11-16,Opening,Weekend,366.55,0.23,0.2186,84.31,80.13,-4.18,1,1,4,False
2024-11-16,Early Breakfast,Weekend,1374.28,0.23,0.1807,316.08,248.33,-67.75,5,4,16,False
2024-11-16,Late Breakfast,Weekend,1784.48,0.23,0.1885,410.43,336.37,-74.06,6,5,20,False
2024-11-16,Lunch,Weekend,2595.09,0.23,0.2099,596.87,544.71,-52.16,9,8,32,False
2024-11-16,Afternoon,Weekend,2288.52,0.23,0.1869,526.36,427.72,-98.64,8,6,24,False
2024-11-16,Dinner,Weekend,2498.27,0.23,0.2288,574.6,571.6,-3.0,8,8,32,False
2024-11-16,Late Night,Weekend,1356.76,0.23,0.1793,312.05,243.27,-68.78,4,3,12,False
2024-11-16,Overnight,Weekend,1056.25,0.23,0.2074,242.94,219.07,-23.87,3,3,12,False
2024-11-17,Opening,Weekend,364.4,0.23,0.1901,83.81,69.27,-14.54,1,1,4,False
2024-11-17,Early Breakfast,Weekend,1633.05,0.23,0.2178,375.6,355.68,-19.92,5,5,20,False
2024-11-17,Late Breakfast,Weekend,2123.43,0.23,0.1774,488.39,376.7,-111.69,7,5,20,False
2024-11-17,Lunch,Weekend,2563.07,0.23,0.1726,589.51,442.39,-147.12,8,6,24,False
2024-11-17,Afternoon,Weekend,2485.56,0.23,0.1712,571.68,425.53,-146.15,8,6,24,False
2024-11-17,Dinner,Weekend,2334.87,0.23,0.2013,537.02,470.01,-67.01,8,7,28,False
2024-11-17,Late Night,Weekend,1397.05,0.23,0.2149,321.32,300.23,-21.09,5,4,16,False
2024-11-17,Overnight,Weekend,1255.78,0.23,0.1917,288.83,240.73,-48.1,4,3,12,False
2024-11-18,Opening,Weekday,251.37,0.23,0.2361,57.82,59.35,1.53,1,1,4,False
2024-11-18,Early Breakfast,Weekday,1243.2,0.23,0.2213,285.94,275.12,-10.82,4,4,16,False
2024-11-18,Late Breakfast,Weekday,1261.77,0.23,0.2446,290.21,308.63,18.42,4,4,16,False
2024-11-18,Lunch,Weekday,1160.38,0.23,0.2395,266.89,277.91,11.02,4,4,16,False
2024-11-18,Afternoon,Weekday,1105.4,0.23,0.2282,254.24,252.25,-1.99,4,4,16,False
2024-11-18,Dinner,Weekday,1200.37,0.23,0.2178,276.09,261.44,-14.65,4,4,16,False
2024-11-18,Late Night,Weekday,996.07,0.23,0.2404,229.1,239.46,10.36,3,3,12,False
2024-11-18,Overnight,Weekday,792.95,0.23,0.2462,182.38,195.22,12.84,3,3,12,False
2024-11-19,Opening,Weekday,266.69,0.23,0.2213,61.34,59.02,-2.32,1,1,4,False
2024-11-19,Early Breakfast,Weekday,1273.82,0.23,0.2434,292.98,310.05,17.07,4,4,16,False
2024-11-19,Late Breakfast,Weekday,1178.93,0.23,0.2306,271.15,271.86,0.71,4,4,16,False
2024-11-19,Lunch,Weekday,1289.74,0.23,0.2279,296.64,293.93,-2.71,4,4,16,False
2024-11-19,Afternoon,Weekday,1103.02,0.23,0.2132,253.69,235.16,-18.53,4,3,12,False
2024-11-19,Dinner,Weekday,1331.77,0.23,0.2414,306.31,321.49,15.18,4,5,20,False
2024-11-19,Late Night,Weekday,980.55,0.23,0.2189,225.53,214.64,-10.89,3,3,12,False
2024-11-19,Overnight,Weekday,792.08,0.23,0.2411,182.18,190.97,8.79,3,3,12,False
2024-11-20,Opening,Weekday,273.56,0.23,0.2102,62.92,57.5,-5.42,1,1,4,False
2024-11-20,Early Breakfast,Weekday,1222.36,0.23,0.2499,281.14,305.47,24.33,4,4,16,False
2024-11-20,Late Breakfast,Weekday,1203.88,0.23,0.2448,276.89,294.71,17.82,4,4,16,False
2024-11-20,Lunch,Weekday,1301.49,0.23,0.2342,299.34,304.81,5.47,4,4,16,False
2024-11-20,Afternoon,Weekday,1114.03,0.23,0.225,256.23,250.66,-5.57,4,4,16,False
2024-11-20,Dinner,Weekday,1317.43,0.23,0.2379,303.01,313.42,10.41,4,4,16,False
2024-11-20,Late Night,Weekday,1079.35,0.23,0.2202,248.25,237.67,-10.58,4,3,12,False
2024-11-20,Overnight,Weekday,725.24,0.23,0.249,166.81,180.58,13.77,2,3,12,False
2024-11-21,Opening,Weekday,227.13,0.23,0.236,52.24,53.6,1.36,1,1,4,False
2024-11-21,Early Breakfast,Weekday,1250.53,0.23,0.2306,287.62,288.37,0.75,4,4,16,False
2024-11-21,Late Breakfast,Weekday,1361.77,0.23,0.2308,313.21,314.3,1.09,4,4,16,False
2024-11-21,Lunch,Weekday,1288.87,0.23,0.2248,296.44,289.74,-6.7,4,4,16,False
2024-11-21,Afternoon,Weekday,1147.34,0.23,0.2307,263.89,264.69,0.8,4,4,16,False
2024-11-21,Dinner,Weekday,1310.03,0.23,0.229,301.31,300.0,-1.31,4,4,16,False
2024-11-21,Late Night,Weekday,1073.98,0.23,0.2339,247.02,251.2,4.18,4,4,16,False
2024-11-21,Overnight,Weekday,754.86,0.23,0.2303,173.62,173.84,0.22,2,2,8,False
2024-11-22,Opening,Friday,335.55,0.23,0.2163,77.18,72.58,-4.6,1,1,4,False
2024-11-22,Early Breakfast,Friday,1369.73,0.23,0.2104,315.04,288.19,-26.85,5,4,16,False
2024-11-22,Late Breakfast,Friday,1718.73,0.23,0.2091,395.31,359.39,-35.92,6,5,20,False
2024-11-22,Lunch,Friday,1716.81,0.23,0.1976,394.87,339.24,-55.63,6,5,20,False
2024-11-22,Afternoon,Friday,1635.21,0.23,0.1987,376.1,324.92,-51.18,5,5,20,False
2024-11-22,Dinner,Friday,2180.16,0.23,0.2177,501.44,474.62,-26.82,7,7,28,False
2024-11-22,Late Night,Friday,1190.09,0.23,0.2205,273.72,262.41,-11.31,4,4,16,False
2024-11-22,Overnight,Friday,899.24,0.23,0.2186,206.83,196.57,-10.26,3,3,12,False
2024-11-23,Opening,Weekend,214.22,0.23,0.2085,49.27,44.66,-4.61,1,1,4,False
2024-11-23,Early Breakfast,Weekend,804.32,0.23,0.1989,184.99,159.98,-25.01,3,2,8,False
2024-11-23,Late Breakfast,Weekend,1057.97,0.23,0.2133,243.33,225.67,-17.66,3,3,12,False
2024-11-23,Lunch,Weekend,1287.27,0.23,0.1968,296.07,253.33,-42.74,4,4,16,False
2024-11-23,Afternoon,Weekend,1261.77,0.23,0.1784,290.21,225.1,-65.11,4,3,12,False
2024-11-23,Dinner,Weekend,1291.69,0.23,0.1827,297.09,235.99,-61.1,4,3,12,False
2024-11-23,Late Night,Weekend,751.63,0.23,0.1979,172.87,148.75,-24.12,2,2,8,False
2024-11-23,Overnight,Weekend,563.91,0.23,0.2187,129.7,123.33,-6.37,2,2,8,False
2024-11-24,Opening,Weekend,412.88,0.23,0.2192,94.96,90.5,-4.46,1,1,4,False
2024-11-24,Early Breakfast,Weekend,1478.79,0.23,0.1977,340.12,292.36,-47.76,5,4,16,False
2024-11-24,Late Breakfast,Weekend,1891.89,0.23,0.2006,435.13,379.51,-55.62,6,5,20,False
2024-11-24,Lunch,Weekend,2457.97,0.23,0.2099,565.33,515.93,-49.4,8,7,28,False
2024-11-24,Afternoon,Weekend,2465.86,0.23,0.204,567.15,503.04,-64.11,8,7,28,False
2024-11-24,Dinner,Weekend,2619.79,0.23,0.1862,602.55,487.8,-114.75,9,7,28,False
2024-11-24,Late Night,Weekend,1539.68,0.23,0.2106,354.13,324.26,-29.87,5,5,20,False
2024-11-24,Overnight,Weekend,1111.15,0.23,0.2055,255.56,228.34,-27.22,4,3,12,False
2024-11-25,Opening,Weekday,219.87,0.23,0.2429,50.57,53.41,2.84,1,1,4,False
2024-11-25,Early Breakfast,Weekday,1048.34,0.23,0.2288,241.12,239.86,-1.26,3,3,12,False
2024-11-25,Late Breakfast,Weekday,1143.12,0.23,0.2486,262.92,284.18,21.26,4,4,16,False
2024-11-25,Lunch,Weekday,1224.98,0.23,0.2317,281.75,283.83,2.08,4,4,16,False
2024-11-25,Afternoon,Weekday,1080.14,0.23,0.2489,248.43,268.85,20.42,4,4,16,False
2024-11-25,Dinner,Weekday,1302.16,0.23,0.2336,299.5,304.18,4.68,4,4,16,False
2024-11-25,Late Night,Weekday,863.27,0.23,0.2195,198.55,189.49,-9.06,3,3,12,False
2024-11-25,Overnight,Weekday,706.28,0.23,0.2255,162.44,159.27,-3.17,2,2,8,False
2024-11-26,Opening,Weekday,259.4,0.23,0.2417,59.66,62.7,3.04,1,1,4,False
2024-11-26,Early Breakfast,Weekday,1060.95,0.23,0.2315,244.02,245.61,1.59,3,4,16,False
2024-11-26,Late Breakfast,Weekday,1159.89,0.23,0.2316,266.77,268.63,1.86,4,4,16,False
2024-11-26,Lunch,Weekday,1260.13,0.23,0.2359,289.83,297.26,7.43,4,4,16,False
2024-11-26,Afternoon,Weekday,995.54,0.23,0.2209,228.97,219.91,-9.06,3,3,12,False
2024-11-26,Dinner,Weekday,1255.95,0.23,0.2106,288.87,264.5,-24.37,4,4,16,False
2024-11-26,Late Night,Weekday,884.52,0.23,0.2271,203.44,200.87,-2.57,3,3,12,False
2024-11-26,Overnight,Weekday,757.66,0.23,0.2459,174.26,186.31,12.05,2,3,12,False
2024-11-27,Opening,Weekday,238.69,0.23,0.2482,54.9,59.24,4.34,1,1,4,False
2024-11-27,Early Breakfast,Weekday,1135.1,0.23,0.2262,261.07,256.76,-4.31,4,4,16,False
2024-11-27,Late Breakfast,Weekday,1257.82,0.23,0.2487,289.3,312.82,23.52,4,4,16,False
2024-11-27,Lunch,Weekday,1268.43,0.23,0.2476,291.74,314.06,22.32,4,4,16,False
2024-11-27,Afternoon,Weekday,1090.51,0.23,0.2383,250.82,259.87,9.05,4,4,16,False
2024-11-27,Dinner,Weekday,1208.65,0.23,0.221,277.99,267.11,-10.88,4,4,16,False
2024-11-27,Late Night,Weekday,986.96,0.23,0.2489,227.0,245.65,18.65,3,4,16,False
2024-11-27,Overnight,Weekday,840.81,0.23,0.2329,193.39,195.82,2.43,3,3,12,False
2024-11-28,Opening,Weekday,243.99,0.23,0.2384,56.12,58.17,2.05,1,1,4,False
2024-11-28,Early Breakfast,Weekday,1147.88,0.23,0.2313,264.01,265.5,1.49,4,4,16,False
2024-11-28,Late Breakfast,Weekday,1267.92,0.23,0.2306,291.62,292.38,0.76,4,4,16,False
2024-11-28,Lunch,Weekday,1362.02,0.23,0.2203,313.26,300.05,-13.21,4,4,16,False
2024-11-28,Afternoon,Weekday,1181.45,0.23,0.2143,271.73,253.18,-18.55,4,4,16,False
2024-11-28,Dinner,Weekday,1250.4,0.23,0.2425,287.59,303.22,15.63,4,4,16,False
2024-11-28,Late Night,Weekday,1049.35,0.23,0.2394,241.35,251.21,9.86,3,4,16,False
2024-11-28,Overnight,Weekday,751.74,0.23,0.2145,172.9,161.25,-11.65,2,2,8,False
2024-11-29,Opening,Friday,317.85,0.23,0.2079,73.11,66.08,-7.03,1,1,4,False
2024-11-29,Early Breakfast,Friday,1197.5,0.23,0.2013,275.43,241.06,-34.37,4,3,12,False
2024-11-29,Late Breakfast,Friday,1468.12,0.23,0.1934,337.67,283.93,-53.74,5,4,16,False
2024-11-29,Lunch,Friday,2077.77,0.23,0.1994,477.89,414.31,-63.58,7,6,24,False
2024-11-29,Afternoon,Friday,1848.68,0.23,0.22,425.2,406.71,-18.49,6,6,24,False
2024-11-29,Dinner,Friday,2105.03,0.23,0.2193,484.16,461.63,-22.53,7,7,28,False
2024-11-29,Late Night,Friday,1220.92,0.23,0.2095,280.81,255.78,-25.03,4,4,16,False
2024-11-29,Overnight,Friday,1010.47,0.23,0.1918,232.41,193.81,-38.6,3,3,12,False
2024-11-30,Opening,Weekend,413.45,0.23,0.1897,95.09,78.43,-16.66,1,1,4,False
2024-11-30,Early Breakfast,Weekend,1324.92,0.23,0.2131,304.73,282.34,-22.39,4,4,16,False
2024-11-30,Late Breakfast,Weekend,1987.87,0.23,0.2011,457.21,399.76,-57.45,7,6,24,False
2024-11-30,Lunch,Weekend,2422.45,0.23,0.2028,557.16,491.27,-65.89,8,7,28,False
2024-11-30,Afternoon,Weekend,2459.89,0.23,0.1752,565.77,430.97,-134.8,8,6,24,False
2024-11-30,Dinner,Weekend,2431.99,0.23,0.2203,559.36,535.77,-23.59,8,8,32,False
2024-11-30,Late Night,Weekend,1464.09,0.23,0.2194,336.74,321.22,-15.52,5,5,20,False
2024-11-30,Overnight,Weekend,1133.15,0.23,0.179,260.62,202.83,-57.79,4,3,12,False
2024-12-01,Opening,Weekend,384.84,0.23,0.177,88.51,68.12,-20.39,1,1,4,False
2024-12-01,Early Breakfast,Weekend,1433.22,0.23,0.1882,329.64,269.73,-59.91,5,4,16,False
2024-12-01,Late Breakfast,Weekend,2041.19,0.23,0.1778,469.47,362.92,-106.55,7,5,20,False
2024-12-01,Lunch,Weekend,2307.39,0.23,0.214,530.7,493.78,-36.92,8,7,28,False
2024-12-01,Afternoon,Weekend,2562.06,0.23,0.1936,589.27,496.01,-93.26,8,7,28,False
2024-12-01,Dinner,Weekend,2241.13,0.23,0.1933,515.46,433.21,-82.25,7,6,24,False
2024-12-01,Late Night,Weekend,1438.43,0.23,0.1914,330.84,275.32,-55.52,5,4,16,False
2024-12-01,Overnight,Weekend,1125.05,0.23,0.1803,258.76,202.85,-55.91,4,3,12,False
2024-12-02,Opening,Weekday,262.47,0.23,0.2479,60.37,65.07,4.7,1,1,4,False
2024-12-02,Early Breakfast,Weekday,1263.52,0.23,0.2452,290.61,309.82,19.21,4,4,16,False
2024-12-02,Late Breakfast,Weekday,1284.68,0.23,0.2297,295.48,295.09,-0.39,4,4,16,False
2024-12-02,Lunch,Weekday,1362.8,0.23,0.2296,313.44,312.9,-0.54,4,4,16,False
2024-12-02,Afternoon,Weekday,1051.3,0.23,0.2269,241.8,238.54,-3.26,3,3,12,False
2024-12-02,Dinner,Weekday,1341.5,0.23,0.23,308.55,308.55,0.0,4,4,16,False
2024-12-02,Late Night,Weekday,970.03,0.23,0.2236,223.11,216.9,-6.21,3,3,12,False
2024-12-02,Overnight,Weekday,827.66,0.23,0.2232,190.36,184.73,-5.63,3,3,12,False
2024-12-03,Opening,Weekday,241.94,0.23,0.2242,55.65,54.24,-1.41,1,1,4,False
2024-12-03,Early Breakfast,Weekday,1133.45,0.23,0.2317,260.69,262.62,1.93,4,4,16,False
2024-12-03,Late Breakfast,Weekday,1180.39,0.23,0.2448,271.49,288.96,17.47,4,4,16,False
2024-12-03,Lunch,Weekday,1304.17,0.23,0.2474,299.96,322.65,22.69,4,5,20,False
2024-12-03,Afternoon,Weekday,1130.45,0.23,0.2149,260.0,242.93,-17.07,4,3,12,False
2024-12-03,Dinner,Weekday,1412.99,0.23,0.2405,324.99,339.82,14.83,5,5,20,False
2024-12-03,Late Night,Weekday,1006.69,0.23,0.2245,231.54,226.0,-5.54,3,3,12,False
2024-12-03,Overnight,Weekday,781.12,0.23,0.2252,179.66,175.91,-3.75,3,3,12,False
2024-12-04,Opening,Weekday,114.61,0.23,0.2496,26.36,28.61,2.25,1,1,4,False
