date,day_of_week,day_type,month,quarter,shift_type,shift_start,shift_end,weather,weather_season,is_holiday,holiday_mult,season_name,season_mult,base_sales,target_sales,actual_sales,sales_variance
2024-10-28,Monday,Weekday,October,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,800,800.0,790.52,-9.48
2024-10-29,Tuesday,Weekday,October,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,250,250.0,234.35,-15.65
2024-10-29,Tuesday,Weekday,October,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1155.13,-44.87
2024-10-29,Tuesday,Weekday,October,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1265.24,-34.76
2024-10-29,Tuesday,Weekday,October,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1348.88,48.88
2024-10-29,Tuesday,Weekday,October,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1100,1100.0,1002.37,-97.63
2024-10-29,Tuesday,Weekday,October,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1181.44,-118.56
2024-10-29,Tuesday,Weekday,October,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,1097.74,97.74
2024-10-29,Tuesday,Weekday,October,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,800,800.0,833.77,33.77
2024-10-30,Wednesday,Weekday,October,Q4,Opening,04:00,05:00,Rainy,Fall,False,1.0,None,1.0,250,237.5,223.4,-14.1
2024-10-30,Wednesday,Weekday,October,Q4,Early Breakfast,05:00,07:00,Rainy,Fall,False,1.0,None,1.0,1200,1140.0,1222.14,82.14
2024-10-30,Wednesday,Weekday,October,Q4,Late Breakfast,07:00,11:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1296.45,61.45
2024-10-30,Wednesday,Weekday,October,Q4,Lunch,11:00,14:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1247.79,12.79
2024-10-30,Wednesday,Weekday,October,Q4,Afternoon,14:00,17:00,Rainy,Fall,False,1.0,None,1.0,1100,1045.0,1072.63,27.63
2024-10-30,Wednesday,Weekday,October,Q4,Dinner,17:00,20:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1294.02,59.02
2024-10-30,Wednesday,Weekday,October,Q4,Late Night,20:00,00:00,Rainy,Fall,False,1.0,None,1.0,1000,950.0,869.33,-80.67
2024-10-30,Wednesday,Weekday,October,Q4,Overnight,00:00,04:00,Rainy,Fall,False,1.0,None,1.0,800,760.0,801.63,41.63
2024-10-31,Thursday,Weekday,October,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,250,250.0,226.7,-23.3
2024-10-31,Thursday,Weekday,October,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1130.14,-69.86
2024-10-31,Thursday,Weekday,October,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1321.9,21.9
2024-10-31,Thursday,Weekday,October,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1273.7,-26.3
2024-10-31,Thursday,Weekday,October,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1100,1100.0,1094.79,-5.21
2024-10-31,Thursday,Weekday,October,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1316.47,16.47
2024-10-31,Thursday,Weekday,October,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,948.9,-51.1
2024-10-31,Thursday,Weekday,October,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,800,800.0,832.58,32.58
2024-11-01,Friday,Friday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,350,350.0,330.92,-19.08
2024-11-01,Friday,Friday,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1400,1400.0,1307.59,-92.41
2024-11-01,Friday,Friday,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1700,1700.0,1853.52,153.52
2024-11-01,Friday,Friday,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,2000,2000.0,2038.17,38.17
2024-11-01,Friday,Friday,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1800,1800.0,1905.65,105.65
2024-11-01,Friday,Friday,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,2200,2200.0,2333.18,133.18
2024-11-01,Friday,Friday,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1196.57,-103.43
2024-11-01,Friday,Friday,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,901.52,-98.48
2024-11-02,Saturday,Weekend,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,400,400.0,397.15,-2.85
2024-11-02,Saturday,Weekend,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1500,1500.0,1552.74,52.74
2024-11-02,Saturday,Weekend,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,2000,2000.0,1875.0,-125.0
2024-11-02,Saturday,Weekend,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2747.37,247.37
2024-11-02,Saturday,Weekend,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2692.31,192.31
2024-11-02,Saturday,Weekend,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2334.84,-165.16
2024-11-02,Saturday,Weekend,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1500,1500.0,1573.4,73.4
2024-11-02,Saturday,Weekend,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1241.16,41.16
2024-11-03,Sunday,Weekend,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,400,400.0,387.52,-12.48
2024-11-03,Sunday,Weekend,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1500,1500.0,1591.85,91.85
2024-11-03,Sunday,Weekend,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,2000,2000.0,1802.46,-197.54
2024-11-03,Sunday,Weekend,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2367.58,-132.42
2024-11-03,Sunday,Weekend,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2461.41,-38.59
2024-11-03,Sunday,Weekend,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2325.47,-174.53
2024-11-03,Sunday,Weekend,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1500,1500.0,1425.48,-74.52
2024-11-03,Sunday,Weekend,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1183.46,-16.54
2024-11-04,Monday,Weekday,November,Q4,Opening,04:00,05:00,Rainy,Fall,False,1.0,None,1.0,250,237.5,242.73,5.23
2024-11-04,Monday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Rainy,Fall,False,1.0,None,1.0,1200,1140.0,1236.93,96.93
2024-11-04,Monday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1123.5,-111.5
2024-11-04,Monday,Weekday,November,Q4,Lunch,11:00,14:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1126.64,-108.36
2024-11-04,Monday,Weekday,November,Q4,Afternoon,14:00,17:00,Rainy,Fall,False,1.0,None,1.0,1100,1045.0,1136.47,91.47
2024-11-04,Monday,Weekday,November,Q4,Dinner,17:00,20:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1183.36,-51.64
2024-11-04,Monday,Weekday,November,Q4,Late Night,20:00,00:00,Rainy,Fall,False,1.0,None,1.0,1000,950.0,978.48,28.48
2024-11-04,Monday,Weekday,November,Q4,Overnight,00:00,04:00,Rainy,Fall,False,1.0,None,1.0,800,760.0,754.1,-5.9
2024-11-05,Tuesday,Weekday,November,Q4,Opening,04:00,05:00,Rainy,Fall,False,1.0,None,1.0,250,237.5,253.2,15.7
2024-11-05,Tuesday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Rainy,Fall,False,1.0,None,1.0,1200,1140.0,1205.65,65.65
2024-11-05,Tuesday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1166.41,-68.59
2024-11-05,Tuesday,Weekday,November,Q4,Lunch,11:00,14:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1340.68,105.68
2024-11-05,Tuesday,Weekday,November,Q4,Afternoon,14:00,17:00,Rainy,Fall,False,1.0,None,1.0,1100,1045.0,1148.62,103.62
2024-11-05,Tuesday,Weekday,November,Q4,Dinner,17:00,20:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1116.26,-118.74
2024-11-05,Tuesday,Weekday,November,Q4,Late Night,20:00,00:00,Rainy,Fall,False,1.0,None,1.0,1000,950.0,986.64,36.64
2024-11-05,Tuesday,Weekday,November,Q4,Overnight,00:00,04:00,Rainy,Fall,False,1.0,None,1.0,800,760.0,762.91,2.91
2024-11-06,Wednesday,Weekday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,250,250.0,266.9,16.9
2024-11-06,Wednesday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1114.52,-85.48
2024-11-06,Wednesday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1243.66,-56.34
2024-11-06,Wednesday,Weekday,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1299.55,-0.45
2024-11-06,Wednesday,Weekday,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1100,1100.0,1143.3,43.3
2024-11-06,Wednesday,Weekday,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1314.49,14.49
2024-11-06,Wednesday,Weekday,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,1048.77,48.77
2024-11-06,Wednesday,Weekday,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,800,800.0,750.37,-49.63
2024-11-07,Thursday,Weekday,November,Q4,Opening,04:00,05:00,Snowstorm,Fall,False,1.0,None,1.0,250,125.0,120.14,-4.86
2024-11-07,Thursday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Snowstorm,Fall,False,1.0,None,1.0,1200,600.0,595.84,-4.16
2024-11-07,Thursday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Snowstorm,Fall,False,1.0,None,1.0,1300,650.0,604.09,-45.91
2024-11-07,Thursday,Weekday,November,Q4,Lunch,11:00,14:00,Snowstorm,Fall,False,1.0,None,1.0,1300,650.0,598.93,-51.07
2024-11-07,Thursday,Weekday,November,Q4,Afternoon,14:00,17:00,Snowstorm,Fall,False,1.0,None,1.0,1100,550.0,561.26,11.26
2024-11-07,Thursday,Weekday,November,Q4,Dinner,17:00,20:00,Snowstorm,Fall,False,1.0,None,1.0,1300,650.0,682.51,32.51
2024-11-07,Thursday,Weekday,November,Q4,Late Night,20:00,00:00,Snowstorm,Fall,False,1.0,None,1.0,1000,500.0,503.24,3.24
2024-11-07,Thursday,Weekday,November,Q4,Overnight,00:00,04:00,Snowstorm,Fall,False,1.0,None,1.0,800,400.0,379.89,-20.11
2024-11-08,Friday,Friday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,350,350.0,315.95,-34.05
2024-11-08,Friday,Friday,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1400,1400.0,1439.91,39.91
2024-11-08,Friday,Friday,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1700,1700.0,1758.81,58.81
2024-11-08,Friday,Friday,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,2000,2000.0,1899.37,-100.63
2024-11-08,Friday,Friday,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1800,1800.0,1867.88,67.88
2024-11-08,Friday,Friday,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,2200,2200.0,2139.98,-60.02
2024-11-08,Friday,Friday,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1175.13,-124.87
2024-11-08,Friday,Friday,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,1082.46,82.46
2024-11-09,Saturday,Weekend,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,400,400.0,403.6,3.6
2024-11-09,Saturday,Weekend,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1500,1500.0,1525.16,25.16
2024-11-09,Saturday,Weekend,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,2000,2000.0,1839.77,-160.23
2024-11-09,Saturday,Weekend,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2569.23,69.23
2024-11-09,Saturday,Weekend,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2393.3,-106.7
2024-11-09,Saturday,Weekend,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2282.52,-217.48
2024-11-09,Saturday,Weekend,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1500,1500.0,1505.38,5.38
2024-11-09,Saturday,Weekend,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1167.87,-32.13
2024-11-10,Sunday,Weekend,November,Q4,Opening,04:00,05:00,Rainy,Fall,False,1.0,None,1.0,400,380.0,412.51,32.51
2024-11-10,Sunday,Weekend,November,Q4,Early Breakfast,05:00,07:00,Rainy,Fall,False,1.0,None,1.0,1500,1425.0,1434.62,9.62
2024-11-10,Sunday,Weekend,November,Q4,Late Breakfast,07:00,11:00,Rainy,Fall,False,1.0,None,1.0,2000,1900.0,1959.93,59.93
2024-11-10,Sunday,Weekend,November,Q4,Lunch,11:00,14:00,Rainy,Fall,False,1.0,None,1.0,2500,2375.0,2355.82,-19.18
2024-11-10,Sunday,Weekend,November,Q4,Afternoon,14:00,17:00,Rainy,Fall,False,1.0,None,1.0,2500,2375.0,2246.09,-128.91
2024-11-10,Sunday,Weekend,November,Q4,Dinner,17:00,20:00,Rainy,Fall,False,1.0,None,1.0,2500,2375.0,2440.31,65.31
2024-11-10,Sunday,Weekend,November,Q4,Late Night,20:00,00:00,Rainy,Fall,False,1.0,None,1.0,1500,1425.0,1550.11,125.11
2024-11-10,Sunday,Weekend,November,Q4,Overnight,00:00,04:00,Rainy,Fall,False,1.0,None,1.0,1200,1140.0,1103.25,-36.75
2024-11-11,Monday,Weekday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,250,250.0,267.27,17.27
2024-11-11,Monday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1177.41,-22.59
2024-11-11,Monday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1375.31,75.31
2024-11-11,Monday,Weekday,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1201.38,-98.62
2024-11-11,Monday,Weekday,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1100,1100.0,1089.1,-10.9
2024-11-11,Monday,Weekday,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1266.24,-33.76
2024-11-11,Monday,Weekday,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,933.68,-66.32
2024-11-11,Monday,Weekday,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,800,800.0,765.2,-34.8
2024-11-12,Tuesday,Weekday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,250,250.0,252.57,2.57
2024-11-12,Tuesday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1133.6,-66.4
2024-11-12,Tuesday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1313.9,13.9
2024-11-12,Tuesday,Weekday,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1325.28,25.28
2024-11-12,Tuesday,Weekday,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1100,1100.0,1021.28,-78.72
2024-11-12,Tuesday,Weekday,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1351.32,51.32
2024-11-12,Tuesday,Weekday,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,909.39,-90.61
2024-11-12,Tuesday,Weekday,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,800,800.0,833.77,33.77
2024-11-13,Wednesday,Weekday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,250,250.0,246.77,-3.23
2024-11-13,Wednesday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1125.84,-74.16
2024-11-13,Wednesday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1330.2,30.2
2024-11-13,Wednesday,Weekday,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1223.46,-76.54
2024-11-13,Wednesday,Weekday,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1100,1100.0,1060.65,-39.35
2024-11-13,Wednesday,Weekday,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1256.5,-43.5
2024-11-13,Wednesday,Weekday,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,1011.52,11.52
2024-11-13,Wednesday,Weekday,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,800,800.0,829.54,29.54
2024-11-14,Thursday,Weekday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,250,250.0,231.01,-18.99
2024-11-14,Thursday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1135.12,-64.88
2024-11-14,Thursday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1311.87,11.87
2024-11-14,Thursday,Weekday,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1214.9,-85.1
2024-11-14,Thursday,Weekday,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1100,1100.0,1176.28,76.28
2024-11-14,Thursday,Weekday,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1398.98,98.98
2024-11-14,Thursday,Weekday,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,961.96,-38.04
2024-11-14,Thursday,Weekday,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,800,800.0,756.14,-43.86
2024-11-15,Friday,Friday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,350,350.0,376.15,26.15
2024-11-15,Friday,Friday,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1400,1400.0,1469.66,69.66
2024-11-15,Friday,Friday,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1700,1700.0,1587.49,-112.51
2024-11-15,Friday,Friday,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,2000,2000.0,1919.91,-80.09
2024-11-15,Friday,Friday,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1800,1800.0,1626.52,-173.48
2024-11-15,Friday,Friday,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,2200,2200.0,2102.71,-97.29
2024-11-15,Friday,Friday,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1185.4,-114.6
2024-11-15,Friday,Friday,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,901.06,-98.94
2024-11-16,Saturday,Weekend,November,Q4,Opening,04:00,05:00,Rainy,Fall,False,1.0,None,1.0,400,380.0,366.55,-13.45
2024-11-16,Saturday,Weekend,November,Q4,Early Breakfast,05:00,07:00,Rainy,Fall,False,1.0,None,1.0,1500,1425.0,1374.28,-50.72
2024-11-16,Saturday,Weekend,November,Q4,Late Breakfast,07:00,11:00,Rainy,Fall,False,1.0,None,1.0,2000,1900.0,1784.48,-115.52
2024-11-16,Saturday,Weekend,November,Q4,Lunch,11:00,14:00,Rainy,Fall,False,1.0,None,1.0,2500,2375.0,2595.09,220.09
2024-11-16,Saturday,Weekend,November,Q4,Afternoon,14:00,17:00,Rainy,Fall,False,1.0,None,1.0,2500,2375.0,2288.52,-86.48
2024-11-16,Saturday,Weekend,November,Q4,Dinner,17:00,20:00,Rainy,Fall,False,1.0,None,1.0,2500,2375.0,2498.27,123.27
2024-11-16,Saturday,Weekend,November,Q4,Late Night,20:00,00:00,Rainy,Fall,False,1.0,None,1.0,1500,1425.0,1356.76,-68.24
2024-11-16,Saturday,Weekend,November,Q4,Overnight,00:00,04:00,Rainy,Fall,False,1.0,None,1.0,1200,1140.0,1056.25,-83.75
2024-11-17,Sunday,Weekend,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,400,400.0,364.4,-35.6
2024-11-17,Sunday,Weekend,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1500,1500.0,1633.05,133.05
2024-11-17,Sunday,Weekend,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,2000,2000.0,2123.43,123.43
2024-11-17,Sunday,Weekend,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2563.07,63.07
2024-11-17,Sunday,Weekend,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2485.56,-14.44
2024-11-17,Sunday,Weekend,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,2500,2500.0,2334.87,-165.13
2024-11-17,Sunday,Weekend,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1500,1500.0,1397.05,-102.95
2024-11-17,Sunday,Weekend,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1255.78,55.78
2024-11-18,Monday,Weekday,November,Q4,Opening,04:00,05:00,Rainy,Fall,False,1.0,None,1.0,250,237.5,251.37,13.87
2024-11-18,Monday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Rainy,Fall,False,1.0,None,1.0,1200,1140.0,1243.2,103.2
2024-11-18,Monday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1261.77,26.77
2024-11-18,Monday,Weekday,November,Q4,Lunch,11:00,14:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1160.38,-74.62
2024-11-18,Monday,Weekday,November,Q4,Afternoon,14:00,17:00,Rainy,Fall,False,1.0,None,1.0,1100,1045.0,1105.4,60.4
2024-11-18,Monday,Weekday,November,Q4,Dinner,17:00,20:00,Rainy,Fall,False,1.0,None,1.0,1300,1235.0,1200.37,-34.63
2024-11-18,Monday,Weekday,November,Q4,Late Night,20:00,00:00,Rainy,Fall,False,1.0,None,1.0,1000,950.0,996.07,46.07
2024-11-18,Monday,Weekday,November,Q4,Overnight,00:00,04:00,Rainy,Fall,False,1.0,None,1.0,800,760.0,792.95,32.95
2024-11-19,Tuesday,Weekday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,250,250.0,266.69,16.69
2024-11-19,Tuesday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1273.82,73.82
2024-11-19,Tuesday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1178.93,-121.07
2024-11-19,Tuesday,Weekday,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1289.74,-10.26
2024-11-19,Tuesday,Weekday,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1100,1100.0,1103.02,3.02
2024-11-19,Tuesday,Weekday,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1331.77,31.77
2024-11-19,Tuesday,Weekday,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,980.55,-19.45
2024-11-19,Tuesday,Weekday,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,800,800.0,792.08,-7.92
2024-11-20,Wednesday,Weekday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,250,250.0,273.56,23.56
2024-11-20,Wednesday,Weekday,November,Q4,Early Breakfast,05:00,07:00,Sunny,Fall,False,1.0,None,1.0,1200,1200.0,1222.36,22.36
2024-11-20,Wednesday,Weekday,November,Q4,Late Breakfast,07:00,11:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1203.88,-96.12
2024-11-20,Wednesday,Weekday,November,Q4,Lunch,11:00,14:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1301.49,1.49
2024-11-20,Wednesday,Weekday,November,Q4,Afternoon,14:00,17:00,Sunny,Fall,False,1.0,None,1.0,1100,1100.0,1114.03,14.03
2024-11-20,Wednesday,Weekday,November,Q4,Dinner,17:00,20:00,Sunny,Fall,False,1.0,None,1.0,1300,1300.0,1317.43,17.43
2024-11-20,Wednesday,Weekday,November,Q4,Late Night,20:00,00:00,Sunny,Fall,False,1.0,None,1.0,1000,1000.0,1079.35,79.35
2024-11-20,Wednesday,Weekday,November,Q4,Overnight,00:00,04:00,Sunny,Fall,False,1.0,None,1.0,800,800.0,725.24,-74.76
2024-11-21,Thursday,Weekday,November,Q4,Opening,04:00,05:00,Sunny,Fall,False,1.0,None,1.0,250,250.0,227.13,-22.87
